datasourceId,sourceId,sourceType,outputFrequency,time,locationLatitude,locationLongitude,atmPressureIndividual.qcAssessment,atmPressureIndividual.qcFlags,atmPressureIndividual.raw,atmPressureIndividual.status,atmPressureIndividual.value,bcAllSourcesIndividual.qcAssessment,bcAllSourcesIndividual.qcFlags,bcAllSourcesIndividual.raw,bcAllSourcesIndividual.status,bcAllSourcesIndividual.value,bcBiomassIndividual.qcAssessment,bcBiomassIndividual.qcFlags,bcBiomassIndividual.raw,bcBiomassIndividual.status,bcBiomassIndividual.value,bcFossilFuelIndividual.qcAssessment,bcFossilFuelIndividual.qcFlags,bcFossilFuelIndividual.raw,bcFossilFuelIndividual.status,bcFossilFuelIndividual.value,bcSpectralBIndividual.qcAssessment,bcSpectralBIndividual.qcFlags,bcSpectralBIndividual.raw,bcSpectralBIndividual.status,bcSpectralBIndividual.value,bcSpectralGIndividual.qcAssessment,bcSpectralGIndividual.qcFlags,bcSpectralGIndividual.raw,bcSpectralGIndividual.status,bcSpectralGIndividual.value,bcSpectralIRIndividual.qcAssessment,bcSpectralIRIndividual.qcFlags,bcSpectralIRIndividual.raw,bcSpectralIRIndividual.status,bcSpectralIRIndividual.value,bcSpectralRIndividual.qcAssessment,bcSpectralRIndividual.qcFlags,bcSpectralRIndividual.raw,bcSpectralRIndividual.status,bcSpectralRIndividual.value,bcSpectralUVIndividual.qcAssessment,bcSpectralUVIndividual.qcFlags,bcSpectralUVIndividual.raw,bcSpectralUVIndividual.status,bcSpectralUVIndividual.value,no2ConcIndividual.qcAssessment,no2ConcIndividual.qcFlags,no2ConcIndividual.raw,no2ConcIndividual.status,no2ConcIndividual.value,o3ConcIndividual.qcAssessment,o3ConcIndividual.qcFlags,o3ConcIndividual.raw,o3ConcIndividual.status,o3ConcIndividual.value,pm10ConcMassIndividual.qcAssessment,pm10ConcMassIndividual.qcFlags,pm10ConcMassIndividual.raw,pm10ConcMassIndividual.status,pm10ConcMassIndividual.value,pm10ConcNumIndividual.qcAssessment,pm10ConcNumIndividual.qcFlags,pm10ConcNumIndividual.raw,pm10ConcNumIndividual.status,pm10ConcNumIndividual.value,pm1ConcMassIndividual.qcAssessment,pm1ConcMassIndividual.qcFlags,pm1ConcMassIndividual.raw,pm1ConcMassIndividual.status,pm1ConcMassIndividual.value,pm1ConcNumIndividual.qcAssessment,pm1ConcNumIndividual.qcFlags,pm1ConcNumIndividual.raw,pm1ConcNumIndividual.status,pm1ConcNumIndividual.value,pm2_5ConcMassIndividual.qcAssessment,pm2_5ConcMassIndividual.qcFlags,pm2_5ConcMassIndividual.raw,pm2_5ConcMassIndividual.status,pm2_5ConcMassIndividual.value,pm2_5ConcNumIndividual.qcAssessment,pm2_5ConcNumIndividual.qcFlags,pm2_5ConcNumIndividual.raw,pm2_5ConcNumIndividual.status,pm2_5ConcNumIndividual.value,relHumidAmbientIndividual.qcAssessment,relHumidAmbientIndividual.qcFlags,relHumidAmbientIndividual.raw,relHumidAmbientIndividual.status,relHumidAmbientIndividual.value,relHumidInternalIndividual.qcAssessment,relHumidInternalIndividual.qcFlags,relHumidInternalIndividual.raw,relHumidInternalIndividual.status,relHumidInternalIndividual.value,temperatureAmbientIndividual.qcAssessment,temperatureAmbientIndividual.qcFlags,temperatureAmbientIndividual.raw,temperatureAmbientIndividual.status,temperatureAmbientIndividual.value,temperatureInternalIndividual.qcAssessment,temperatureInternalIndividual.qcFlags,temperatureInternalIndividual.raw,temperatureInternalIndividual.status,temperatureInternalIndividual.value,windDirectionIndividual.qcAssessment,windDirectionIndividual.qcFlags,windDirectionIndividual.raw,windDirectionIndividual.status,windDirectionIndividual.value,windSpeedIndividual.qcAssessment,windSpeedIndividual.qcFlags,windSpeedIndividual.raw,windSpeedIndividual.status,windSpeedIndividual.value
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-04T20:38:37.059Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],37.04,calibration-missing,,valid,[],46.69,sensor-ready,46.69,valid,[],23.06,calibration-missing,,valid,[],44.82,sensor-ready,44.82,valid,[],32.31,calibrated-ready,25.11,valid,[],46.56,sensor-ready,46.56,,,,,,valid,[],26.96,sensor-ready,26.96,,,,,,valid,[],35.87,sensor-ready,35.87,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-04T20:39:05.554Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-17.93,calibration-error,,,,,,,valid,[],14.08,calibration-missing,,valid,[],19.91,sensor-ready,19.91,valid,[],10.04,calibration-missing,,valid,[],19.17,sensor-ready,19.17,valid,[],12.85,calibrated-ready,11.59,valid,[],19.88,sensor-ready,19.88,,,,,,valid,[],28.05,sensor-ready,28.05,,,,,,valid,[],40.18,sensor-ready,40.18,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-04T20:39:56.275Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],42.11,calibration-missing,,valid,[],53.43,sensor-ready,53.43,valid,[],25.78,calibration-missing,,valid,[],51.24,sensor-ready,51.24,valid,[],36.14,calibrated-ready,27.93,valid,[],53.29,sensor-ready,53.29,,,,,,valid,[],28.16,sensor-ready,28.16,,,,,,valid,[],35.67,sensor-ready,35.67,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-04T20:41:43.187Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-0.48,calibration-error,,,,,,,valid,[],13,calibration-missing,,valid,[],18.13,sensor-ready,18.13,valid,[],9.38,calibration-missing,,valid,[],17.55,sensor-ready,17.55,valid,[],12.15,calibrated-ready,10.92,valid,[],18.08,sensor-ready,18.08,,,,,,valid,[],27.92,sensor-ready,27.92,,,,,,valid,[],40.59,sensor-ready,40.59,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-04T20:42:48.566Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-19.44,calibration-error,,,,,,,valid,[],13.81,calibration-missing,,valid,[],18.67,sensor-ready,18.67,valid,[],9.23,calibration-missing,,valid,[],17.86,sensor-ready,17.86,valid,[],12.38,calibrated-ready,11.25,valid,[],18.62,sensor-ready,18.62,,,,,,valid,[],27.45,sensor-ready,27.45,,,,,,valid,[],40.22,sensor-ready,40.22,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-04T20:43:17.269Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],35.77,calibration-missing,,valid,[],46.23,sensor-ready,46.23,valid,[],23.81,calibration-missing,,valid,[],44.57,sensor-ready,44.57,valid,[],32.15,calibrated-ready,24.71,valid,[],46.16,sensor-ready,46.16,,,,,,valid,[],26.93,sensor-ready,26.93,,,,,,valid,[],35.93,sensor-ready,35.93,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-04T20:44:34.873Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],39.67,calibration-missing,,valid,[],50.64,sensor-ready,50.64,valid,[],24.06,calibration-missing,,valid,[],48.61,sensor-ready,48.61,valid,[],34.42,calibrated-ready,26.66,valid,[],50.53,sensor-ready,50.53,,,,,,valid,[],27.68,sensor-ready,27.68,,,,,,valid,[],35.78,sensor-ready,35.78,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-04T20:45:22.709Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-2.49,calibration-error,,,,,,,valid,[],12.54,calibration-missing,,valid,[],17.81,sensor-ready,17.81,valid,[],9.19,calibration-missing,,valid,[],17.23,sensor-ready,17.23,valid,[],11.77,calibrated-ready,10.7,valid,[],17.76,sensor-ready,17.76,,,,,,valid,[],27.82,sensor-ready,27.82,,,,,,valid,[],40.6,sensor-ready,40.6,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-04T20:46:31.502Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-18.65,calibration-error,,,,,,,valid,[],14.19,calibration-missing,,valid,[],19.1,sensor-ready,19.1,valid,[],9.65,calibration-missing,,valid,[],18.33,sensor-ready,18.33,valid,[],12.04,calibrated-ready,11.38,valid,[],19.04,sensor-ready,19.04,,,,,,valid,[],27.64,sensor-ready,27.64,,,,,,valid,[],40.22,sensor-ready,40.22,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-04T20:47:57.231Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],36.81,calibration-missing,,valid,[],49.32,sensor-ready,49.32,valid,[],24.39,calibration-missing,,valid,[],47.69,sensor-ready,47.69,valid,[],33,calibrated-ready,25.68,valid,[],49.25,sensor-ready,49.25,,,,,,valid,[],26.62,sensor-ready,26.62,,,,,,valid,[],36.17,sensor-ready,36.17,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-04T20:49:02.828Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-0.65,calibration-error,,,,,,,valid,[],12.54,calibration-missing,,valid,[],16.65,sensor-ready,16.65,valid,[],8.23,calibration-missing,,valid,[],15.93,sensor-ready,15.93,valid,[],12.35,calibrated-ready,10.54,valid,[],16.59,sensor-ready,16.59,,,,,,valid,[],28.26,sensor-ready,28.26,,,,,,valid,[],40.6,sensor-ready,40.6,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-04T20:49:13.112Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],42.15,calibration-missing,,valid,[],53.79,sensor-ready,53.79,valid,[],26,calibration-missing,,valid,[],51.58,sensor-ready,51.58,valid,[],36.38,calibrated-ready,28.11,valid,[],53.69,sensor-ready,53.69,,,,,,valid,[],27.66,sensor-ready,27.66,,,,,,valid,[],36.01,sensor-ready,36.01,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-04T20:50:14.501Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-15.86,calibration-error,,,,,,,valid,[],13.73,calibration-missing,,valid,[],18.26,sensor-ready,18.26,valid,[],8.77,calibration-missing,,valid,[],17.56,sensor-ready,17.56,valid,[],11.77,calibrated-ready,11.07,valid,[],18.18,sensor-ready,18.18,,,,,,valid,[],27.96,sensor-ready,27.96,,,,,,valid,[],40.19,sensor-ready,40.19,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-04T20:52:37.226Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],33.78,calibration-missing,,valid,[],44.24,sensor-ready,44.24,valid,[],22.22,calibration-missing,,valid,[],42.56,sensor-ready,42.56,valid,[],30.97,calibrated-ready,23.77,valid,[],44.16,sensor-ready,44.16,,,,,,valid,[],26.07,sensor-ready,26.07,,,,,,valid,[],36.12,sensor-ready,36.12,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-04T20:52:42.602Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],1.94,calibration-error,,,,,,,valid,[],14.58,calibration-missing,,valid,[],19.3,sensor-ready,19.3,valid,[],10.23,calibration-missing,,valid,[],18.67,sensor-ready,18.67,valid,[],13.35,calibrated-ready,11.69,valid,[],19.25,sensor-ready,19.25,,,,,,valid,[],28.18,sensor-ready,28.18,,,,,,valid,[],40.59,sensor-ready,40.59,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-04T20:53:51.529Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],39.67,calibration-missing,,valid,[],49.1,sensor-ready,49.1,valid,[],24.45,calibration-missing,,valid,[],47,sensor-ready,47,valid,[],34.64,calibrated-ready,26.46,valid,[],48.98,sensor-ready,48.98,,,,,,valid,[],27.37,sensor-ready,27.37,,,,,,valid,[],35.88,sensor-ready,35.88,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-04T20:54:06.293Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-15.24,calibration-error,,,,,,,valid,[],12.88,calibration-missing,,valid,[],17.49,sensor-ready,17.49,valid,[],8.77,calibration-missing,,valid,[],16.75,sensor-ready,16.75,valid,[],11.15,calibrated-ready,10.61,valid,[],17.42,sensor-ready,17.42,,,,,,valid,[],28.09,sensor-ready,28.09,,,,,,valid,[],40.25,sensor-ready,40.25,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-04T20:56:22.315Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],1.27,calibration-error,,,,,,,valid,[],13.73,calibration-missing,,valid,[],18.49,sensor-ready,18.49,valid,[],9.31,calibration-missing,,valid,[],17.9,sensor-ready,17.9,valid,[],12.5,calibrated-ready,11.22,valid,[],18.44,sensor-ready,18.44,,,,,,valid,[],27.99,sensor-ready,27.99,,,,,,valid,[],40.63,sensor-ready,40.63,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-04T20:57:17.392Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],34.72,calibration-missing,,valid,[],46.46,sensor-ready,46.46,valid,[],23.39,calibration-missing,,valid,[],44.93,sensor-ready,44.93,valid,[],31.36,calibrated-ready,24.53,valid,[],46.35,sensor-ready,46.35,,,,,,valid,[],25.71,sensor-ready,25.71,,,,,,valid,[],36.1,sensor-ready,36.1,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-04T20:57:53.724Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-14.62,calibration-error,,,,,,,valid,[],13.58,calibration-missing,,valid,[],19.77,sensor-ready,19.77,valid,[],9.85,calibration-missing,,valid,[],18.99,sensor-ready,18.99,valid,[],12.81,calibrated-ready,11.41,valid,[],19.73,sensor-ready,19.73,,,,,,valid,[],28.21,sensor-ready,28.21,,,,,,valid,[],40.28,sensor-ready,40.28,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-04T20:58:30.020Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],37.85,calibration-missing,,valid,[],48.15,sensor-ready,48.15,valid,[],24.04,calibration-missing,,valid,[],45.93,sensor-ready,45.93,valid,[],33.85,calibrated-ready,25.73,valid,[],48.07,sensor-ready,48.07,,,,,,valid,[],27.03,sensor-ready,27.03,,,,,,valid,[],35.87,sensor-ready,35.87,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-04T21:00:02.228Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-1.22,calibration-error,,,,,,,valid,[],13.46,calibration-missing,,valid,[],18.41,sensor-ready,18.41,valid,[],9.58,calibration-missing,,valid,[],17.83,sensor-ready,17.83,valid,[],12.12,calibrated-ready,11.09,valid,[],18.36,sensor-ready,18.36,,,,,,valid,[],27.9,sensor-ready,27.9,,,,,,valid,[],40.67,sensor-ready,40.67,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-04T21:01:36.442Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-15.33,calibration-error,,,,,,,valid,[],12.54,calibration-missing,,valid,[],18.5,sensor-ready,18.5,valid,[],8.58,calibration-missing,,valid,[],17.82,sensor-ready,17.82,valid,[],11,calibrated-ready,10.68,valid,[],18.46,sensor-ready,18.46,,,,,,valid,[],28.09,sensor-ready,28.09,,,,,,valid,[],40.35,sensor-ready,40.35,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-04T21:01:57.629Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],33.5,calibration-missing,,valid,[],41.95,sensor-ready,41.95,valid,[],21.39,calibration-missing,,valid,[],40.21,sensor-ready,40.21,valid,[],30.33,calibrated-ready,23.13,valid,[],41.76,sensor-ready,41.76,,,,,,valid,[],26.61,sensor-ready,26.61,,,,,,valid,[],36.01,sensor-ready,36.01,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-04T21:03:08.274Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],41.67,calibration-missing,,valid,[],52.06,sensor-ready,52.06,valid,[],25,calibration-missing,,valid,[],49.9,sensor-ready,49.9,valid,[],35.25,calibrated-ready,27.57,valid,[],51.91,sensor-ready,51.91,,,,,,valid,[],27.43,sensor-ready,27.43,,,,,,valid,[],35.85,sensor-ready,35.85,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-04T21:03:41.891Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-1.44,calibration-error,,,,,,,valid,[],12.85,calibration-missing,,valid,[],18.71,sensor-ready,18.71,valid,[],9.46,calibration-missing,,valid,[],18.09,sensor-ready,18.09,valid,[],12.23,calibrated-ready,10.99,valid,[],18.65,sensor-ready,18.65,,,,,,valid,[],27.84,sensor-ready,27.84,,,,,,valid,[],40.7,sensor-ready,40.7,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-04T21:05:19.332Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-14.09,calibration-error,,,,,,,valid,[],12.62,calibration-missing,,valid,[],18.17,sensor-ready,18.17,valid,[],8.58,calibration-missing,,valid,[],17.5,sensor-ready,17.5,valid,[],11.35,calibrated-ready,10.69,valid,[],18.1,sensor-ready,18.1,,,,,,valid,[],28.15,sensor-ready,28.15,,,,,,valid,[],40.39,sensor-ready,40.39,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-04T21:06:37.818Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],38.53,calibration-missing,,valid,[],50.13,sensor-ready,50.13,valid,[],24.42,calibration-missing,,valid,[],48.38,sensor-ready,48.38,valid,[],33.67,calibrated-ready,26.26,valid,[],49.99,sensor-ready,49.99,,,,,,valid,[],27.27,sensor-ready,27.27,,,,,,valid,[],36.08,sensor-ready,36.08,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-04T21:07:21.423Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-0.67,calibration-error,,,,,,,valid,[],12.38,calibration-missing,,valid,[],18.07,sensor-ready,18.07,valid,[],9.23,calibration-missing,,valid,[],17.47,sensor-ready,17.47,valid,[],12.15,calibrated-ready,10.75,valid,[],18.04,sensor-ready,18.04,,,,,,valid,[],27.79,sensor-ready,27.79,,,,,,valid,[],40.73,sensor-ready,40.73,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-04T21:07:49.742Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],44.94,calibration-missing,,valid,[],58.22,sensor-ready,58.22,valid,[],27.19,calibration-missing,,valid,[],55.97,sensor-ready,55.97,valid,[],38.36,calibrated-ready,29.92,valid,[],58.09,sensor-ready,58.09,,,,,,valid,[],27.45,sensor-ready,27.45,,,,,,valid,[],35.98,sensor-ready,35.98,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-04T21:09:02.279Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-19.07,calibration-error,,,,,,,valid,[],12.19,calibration-missing,,valid,[],16.77,sensor-ready,16.77,valid,[],8,calibration-missing,,valid,[],16.17,sensor-ready,16.17,valid,[],10.58,calibrated-ready,10.27,valid,[],16.7,sensor-ready,16.7,,,,,,valid,[],27.28,sensor-ready,27.28,,,,,,valid,[],40.41,sensor-ready,40.41,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-04T21:11:01.218Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-0.63,calibration-error,,,,,,,valid,[],13.92,calibration-missing,,valid,[],19.34,sensor-ready,19.34,valid,[],9.88,calibration-missing,,valid,[],18.71,sensor-ready,18.71,valid,[],13.27,calibrated-ready,11.53,valid,[],19.29,sensor-ready,19.29,,,,,,valid,[],27.72,sensor-ready,27.72,,,,,,valid,[],40.76,sensor-ready,40.76,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-04T21:11:18.024Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],32.81,calibration-missing,,valid,[],40.38,sensor-ready,40.38,valid,[],20.28,calibration-missing,,valid,[],38.81,sensor-ready,38.81,valid,[],30.03,calibrated-ready,22.62,valid,[],40.23,sensor-ready,40.23,,,,,,valid,[],26.94,sensor-ready,26.94,,,,,,valid,[],36.03,sensor-ready,36.03,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-04T21:12:28.268Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],43.52,calibration-missing,,valid,[],52.58,sensor-ready,52.58,valid,[],25.39,calibration-missing,,valid,[],50.31,sensor-ready,50.31,valid,[],36.94,calibrated-ready,28.4,valid,[],52.38,sensor-ready,52.38,,,,,,valid,[],27.3,sensor-ready,27.3,,,,,,valid,[],35.92,sensor-ready,35.92,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-04T21:12:49.715Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-15.74,calibration-error,,,,,,,valid,[],12.58,calibration-missing,,valid,[],17.89,sensor-ready,17.89,valid,[],8.42,calibration-missing,,valid,[],17.16,sensor-ready,17.16,valid,[],11.23,calibrated-ready,10.62,valid,[],17.83,sensor-ready,17.83,,,,,,valid,[],27.93,sensor-ready,27.93,,,,,,valid,[],40.45,sensor-ready,40.45,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-04T21:14:41.014Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-0.43,calibration-error,,,,,,,valid,[],13.69,calibration-missing,,valid,[],19.03,sensor-ready,19.03,valid,[],10.08,calibration-missing,,valid,[],18.46,sensor-ready,18.46,valid,[],12.65,calibrated-ready,11.32,valid,[],18.99,sensor-ready,18.99,,,,,,valid,[],28.08,sensor-ready,28.08,,,,,,valid,[],40.83,sensor-ready,40.83,,,,,,,,,,
DZSLW4602,APGQ336F,CLARITY_NODE,minute,2024-08-04T21:15:57.955Z,43.600699,-116.347853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],36.15,calibration-missing,,valid,[],49.13,sensor-ready,49.13,valid,[],23.61,calibration-missing,,valid,[],47.48,sensor-ready,47.48,valid,[],32.45,calibrated-ready,25.32,valid,[],49.02,sensor-ready,49.02,,,,,,valid,[],27.08,sensor-ready,27.08,,,,,,valid,[],36.15,sensor-ready,36.15,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-04T21:16:32.360Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-15.75,calibration-error,,,,,,,valid,[],13.04,calibration-missing,,valid,[],19.81,sensor-ready,19.81,valid,[],9.27,calibration-missing,,valid,[],19.04,sensor-ready,19.04,valid,[],12.04,calibrated-ready,11.17,valid,[],19.78,sensor-ready,19.78,,,,,,valid,[],28.08,sensor-ready,28.08,,,,,,valid,[],40.57,sensor-ready,40.57,,,,,,,,,,
DRNGA8818,AJGJQC4K,CLARITY_NODE,minute,2024-08-04T21:17:06.714Z,43.600724,-116.347888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],44.22,calibration-missing,,valid,[],54.9,sensor-ready,54.9,valid,[],26.42,calibration-missing,,valid,[],52.59,sensor-ready,52.59,valid,[],37.42,calibrated-ready,29.08,valid,[],54.75,sensor-ready,54.75,,,,,,valid,[],27.07,sensor-ready,27.07,,,,,,valid,[],36.04,sensor-ready,36.04,,,,,,,,,,
DLBZS9655,AQRLL9HH,CLARITY_NODE,minute,2024-08-04T21:18:20.749Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],2.3,calibration-error,,,,,,,valid,[],13.04,calibration-missing,,valid,[],19.03,sensor-ready,19.03,valid,[],9.85,calibration-missing,,valid,[],18.42,sensor-ready,18.42,valid,[],12.42,calibrated-ready,11.11,valid,[],18.98,sensor-ready,18.98,,,,,,valid,[],28.13,sensor-ready,28.13,,,,,,valid,[],40.93,sensor-ready,40.93,,,,,,,,,,
DPZDB9185,ATFLLNGJ,CLARITY_NODE,minute,2024-08-04T21:20:15.340Z,39.76168,-121.84047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,valid,[],-15.19,calibration-error,,,,,,,valid,[],12.62,calibration-missing,,valid,[],18.72,sensor-ready,18.72,valid,[],8.65,calibration-missing,,valid,[],17.98,sensor-ready,17.98,valid,[],11.42,calibrated-ready,10.78,valid,[],18.66,sensor-ready,18.66,,,,,,valid,[],28.09,sensor-ready,28.09,,,,,,valid,[],40.69,sensor-ready,40.69,,,,,,,,,,
